car_make,car_model,model_year,car_vin,purchase_date,title,full_name,dealer,rrp,monthly_cost
Buick,Park Avenue,2003,YV1672MS8B2178110,"on 9/5/2017,",Ms,Heidie Dobing,Fivebridge,£36344.41,£580.2825594261893 per month
Chrysler,Sebring,1996,19XFB4F29FE983202,"on 9/28/2019,",Ms,Delphinia Bog,Kayveo,£25321.86,£355.8512442672617 per month
Honda,Element,2008,1VWAH7A34DC155781,"on 7/13/2017,",Honorable,Caprice Costock,Jayo,£3924.09,£56.62891101725425 per month
Ford,Falcon,1967,WBA3A9C50EF130724,"on 10/20/2017,",Honorable,Melisande Gillivrie,Meemm,£28737.62,£440.59681570825927 per month
Mazda,Miata MX-5,2000,3GTU2YEJ8BG238379,"on 2/12/2018,",Ms,Humfrey Greeson,Digitube,£55845.01,£831.6930113958301 per month
Dodge,Spirit,1992,WAUSF78E86A082480,"on 4/10/2018,",Honorable,Elyse Westwick,Rhycero,£14226.57,£204.3290988876461 per month
GMC,Yukon XL 1500,2003,WA1DGAFE2BD403358,"on 10/16/2019,",Ms,Ricard Mouncey,Gabtune,£14434.77,£200.43209551193038 per month
Toyota,RAV4,2003,JM3KE2BE9F0254143,"on 11/1/2017,",Honorable,Latisha Erratt,Geba,£29290.19,£406.2104216840673 per month
Mazda,MX-5,2008,3FADP0L32AR888308,"on 7/23/2017,",Mr,Maxy Crimes,Dabtype,£50504.36,£769.5630694203028 per month
Jeep,Liberty,2003,1D7CE3BK5AS282078,"on 5/13/2019,",Ms,Kakalina Lohde,Eimbee,£58612.2,£960.8147276139664 per month
BMW,X6,2008,5N1AT2ML1EC999564,"on 10/8/2018,",Ms,Kyla Brende,Yamia,£30835.23,£439.8638035960855 per month
Chevrolet,Silverado 3500HD,2006,WA1DGBFP6DA287805,"on 5/17/2017,",Mr,Neel Heckner,Jaxbean,£9570.25,£147.8212100645351 per month
Pontiac,Grand Am,2002,JTDKTUD37DD971264,"on 10/8/2019,",Rev,Elvis Le Sarr,Thoughtbeat,£6065.98,£92.82237295505976 per month
GMC,Rally Wagon 2500,1992,WBAUN1C5XCV299016,"on 11/27/2019,",Mr,Giorgio Sissens,Linkbuzz,£75134.67,£1134.8584183299354 per month
Volkswagen,Passat,2009,JTDKTUD35DD182546,"on 3/22/2020,",Mr,Cecil Dawson,Yodel,,
Land Rover,Defender 110,1993,WBA3A5G53FN720247,"on 2/19/2018,",Rev,Nadya Albertson,Jabbersphere,£49225.53,£744.5285764015753 per month
Land Rover,Discovery,2002,2T1BU4EE3CC087346,"on 4/26/2018,",Mr,Carrie Strettell,Latz,£11711.41,£163.5610709571191 per month
Infiniti,I,1996,1HGCP2F36AA537264,"on 12/1/2018,",Mr,Therese Kilbee,Flashpoint,£28188.21,£427.53108980655367 per month
Mitsubishi,Chariot,1985,KM8JT3ABXDU983387,"on 12/27/2018,",Mrs,Gaby Pilch,Flipstorm,£22512.2,£325.33118600318926 per month
Kia,Spectra,2004,KNDJN2A20F7819088,"on 9/11/2018,",Mr,Sonia Munford,Ozu,£30461.93,£482.119207344416 per month
Saturn,Relay,2007,JTDZN3EU2E3701781,"on 1/23/2019,",Mr,Quinta Hinchshaw,Zoozzy,£35171.18,£498.90088416599235 per month
Audi,A8,2010,1G6AB5RA0E0646656,"on 5/6/2020,",Mrs,Joceline Grosier,Wordify,£25324.27,£421.184925024269 per month
Toyota,Yaris,2011,WBAKA4C57BC236082,"on 11/2/2019,",Dr,Galina Boutflour,Brightbean,£39632.87,£642.8387709739798 per month
Buick,Skylark,1988,WAUBF48H58K153639,"on 8/10/2019,",Dr,Tamra Mawman,Bluezoom,,
Honda,Prelude,1984,1G4GA5GR3CF773961,"on 6/21/2019,",Mrs,Cordie Fishbourne,Shufflebeat,£68089.18,£1138.0582433190343 per month
Porsche,Cayenne,2009,KL4CJGSB7EB796141,"on 2/18/2019,",Rev,Yank Ricoald,Skynoodle,£12439.52,£201.6001895502063 per month
Mazda,Millenia,1999,WBABN73413P295975,"on 12/20/2018,",Dr,Hetty Kitchaside,Jamia,£28821.18,£409.2471569013224 per month
Buick,Regal,1995,SCFEDCAD9CG698876,"on 2/12/2018,",Rev,Henrietta Neaves,Skynoodle,£47925.39,£768.6470560643878 per month
Toyota,Solara,2007,SCBLC37F75C134724,"on 8/26/2017,",Honorable,Dorolisa Wilce,Shufflester,£1912.53,£32.06321196694811 per month
Jaguar,S-Type,2004,19UUA86219A555425,"on 6/2/2019,",Mrs,Poul Siggery,Thoughtsphere,£4273.64,£65.98060287700405 per month
Audi,S8,2006,5FNRL5H28BB154493,"on 12/3/2017,",Honorable,Philly Jakeman,Zoombox,£27544.98,£379.17351607296683 per month
Jaguar,X-Type,2006,WAUEL74F85N800699,"on 3/29/2019,",Mrs,Florencia Keems,Tazzy,£12066.09,£190.1258414843776 per month
Ford,Thunderbird,1996,4T1BF3EK2AU687281,"on 8/12/2018,",Mrs,Federica Maliphant,Dabtype,£38054.84,£595.4780702200967 per month
Chevrolet,Suburban 2500,2002,JA32X2HUXEU539988,"on 6/2/2019,",Mr,Alanson Fleote,Flipopia,£58269.44,£820.9164929597315 per month
Porsche,911,2004,1G6DW6ED9B0320664,"on 10/15/2017,",Rev,Erinna Elliman,Flashset,£13700.57,£212.5371433701815 per month
Buick,Regal,1996,5J6TF1H54EL484675,"on 2/27/2020,",Mrs,Ilene Greated,Brainlounge,£1722.05,£25.28895384022532 per month
Lotus,Exige,2007,WAUAT48H33K597809,"on 8/16/2017,",Mr,Jacklyn Nilles,Yodo,£66721.36,£982.4497698579767 per month
Porsche,911,1991,5NPDH4AE9CH829281,"on 9/8/2018,",Dr,Vance Pickover,Dablist,£4259.71,£64.05042785342489 per month
Oldsmobile,Ciera,1993,SCBBB7ZH5EC085768,"on 9/14/2018,",Mr,Ellynn Axel,Blogpad,£35025.17,£521.7337665492821 per month
Volkswagen,Eurovan,1992,WBA3C3C56FP463447,"on 10/31/2019,",Rev,Laurel Kuhlen,Realbridge,£52600.94,£852.8041482921034 per month
Land Rover,Discovery Series II,1999,1FTEW1CWXAF412321,"on 5/15/2017,",Rev,Beth Currin,Wordpedia,£169.44,£2.7345258600890547 per month
Dodge,Stratus,1995,1D7CE3BKXAS807068,"on 5/12/2020,",Honorable,Carrie Barrell,Tagpad,£16160.38,£263.9421585645184 per month
Ford,Thunderbird,1967,1G6DM57N940950404,"on 7/24/2019,",Mrs,Mignon Millhouse,Innotype,£2672.56,£36.73853484682178 per month
Plymouth,Voyager,1997,JTJBC1BA2A2086068,"on 3/22/2020,",Rev,Moore Harkin,Demivee,£11967.07,£196.27017170768107 per month
Chevrolet,Suburban 2500,2004,5N1AT2ML3EC632651,"on 6/21/2019,",Ms,Jackelyn Yves,Rooxo,£34405.1,£479.3812776093077 per month
Pontiac,Firefly,1984,WBA6A0C59ED562958,"on 12/25/2019,",Honorable,Cassi Mabon,Plambee,£38347.37,£601.0337100104911 per month
Acura,TSX,2009,WA1WYAFE8AD425935,"on 6/25/2019,",Ms,Dix Windross,Digitube,£62812.2,£950.0240538858612 per month
Plymouth,Colt,1994,5TFBW5F15BX364266,"on 3/29/2017,",Ms,Anjanette Pitrasso,Yambee,£31181.76,£433.2336603161847 per month
Saab,9-5,2010,1G6AF5S3XE0863972,"on 4/24/2020,",Ms,Byram Wayt,Camimbo,£46574.45,£735.8149030994155 per month
Ford,E150,2003,5NPEB4AC2DH082001,"on 12/19/2017,",Rev,Zahara Shark,Jaxspan,£44169.42,£683.5863852824735 per month
Jaguar,S-Type,2008,1C3CDZEG3CN504369,"on 3/6/2019,",Mrs,Rheba Samudio,Bubblebox,£24484.74,£347.3730009492402 per month
Toyota,Prius,2006,WAUAFAFH1EN746020,"on 5/2/2020,",Honorable,Sampson Currier,Trudoo,£55139.13,£787.7146298558397 per month
Buick,LeSabre,1999,1G4HR54K75U123243,"on 6/5/2020,",Ms,Bendick Janecek,Wikido,£14057.81,£206.76661171516184 per month
Ford,ZX2,2002,1G6KD57Y05U473616,"on 5/3/2018,",Mr,Lyndell Malenoir,Quamba,£21391.45,£309.02644371452743 per month
Toyota,Corolla,2003,KMHDB8AE8BU028964,"on 2/25/2018,",Rev,Madonna Trood,Vipe,£29058.77,£443.95654196061173 per month
Mitsubishi,Mighty Max Macro,1993,WP1AA2A26CL055743,"on 11/9/2019,",Mr,Lauritz Gittoes,Kamba,£52140.98,£830.9886258256406 per month
Lincoln,Town Car,2011,WBAEK734X5B245971,"on 1/19/2020,",Mr,Moishe Lehrian,Edgewire,£57003.22,£914.8919200602684 per month
Mitsubishi,Mirage,1992,1N6AA0CA1AN631623,"on 6/23/2017,",Rev,Selie Dorracott,Jaxbean,£30548.36,£432.6673539703569 per month
Cadillac,CTS,2010,1GYS3CEF5DR688524,"on 6/1/2018,",Dr,Edithe Lethley,Dabshots,£8426.94,£134.47717969480706 per month
Infiniti,G,2002,WBAKF5C59CE574886,"on 12/31/2017,",Mrs,Morgana Brounsell,Avavee,£21281.54,£308.42751572695647 per month
Lexus,LX,2003,WBANW5C5XAC623079,"on 1/28/2019,",Dr,Ibbie Rowett,Skimia,£50928.89,£848.609634526154 per month
BMW,325,2004,SCBLC31E72C674800,"on 8/18/2018,",Mrs,Eldredge Branchett,Fliptune,£22714.63,£327.40081324111804 per month
BMW,M6,2007,SCBCR73W48C345265,"on 11/1/2018,",Mrs,Dulce Edards,Meembee,£38664.14,£534.6270151275584 per month
GMC,Sonoma,1997,3MZBM1L79EM440778,"on 7/2/2019,",Mrs,Bent Kaye,Pixonyx,£27917.04,£465.81029200885024 per month
Lexus,RX,2001,1G6DP577860417620,"on 4/7/2020,",Honorable,Willey Krishtopaittis,Kwideo,£42160.14,£591.4510965434348 per month
Mercedes-Benz,SL-Class,1989,5FRYD3H84FB585564,"on 4/23/2020,",Rev,Mela Birchill,Gabspot,,
Jeep,Wrangler,2007,2G4GS5EC8B9072562,"on 7/24/2019,",Honorable,Kennie Armsby,Photobug,£32586.25,£499.92801503871976 per month
Pontiac,Trans Sport,1998,WBAUN93509V381585,"on 6/11/2017,",Rev,Cody Tuerena,Demimbu,£50552.32,£783.7887485820391 per month
Lincoln,Town Car,2007,JN1CV6FE4AM945003,"on 3/7/2020,",Dr,Bella Nickols,Zoombeat,£6319.77,£91.9468555315761 per month
GMC,Savana 3500,2012,1N4AA5AP8EC413564,"on 5/21/2020,",Ms,Christalle Meak,Thoughtstorm,£10959.26,£171.27261627773103 per month
GMC,Sierra 2500,2005,WBAUU33539A370541,"on 11/24/2019,",Ms,Duff Thorbon,Izio,£26116.5,£425.6711054056926 per month
Toyota,Celica,1982,1B3CB8HB8BD066014,"on 10/8/2018,",Mrs,Andrey Fairleigh,Babbleset,£32175.76,£458.8982083876198 per month
Ford,F-Series Super Duty,2007,WA1WMAFE7FD102883,"on 11/17/2018,",Mr,Jack Albone,Yambee,£18359.23,£281.6969995603298 per month
Nissan,350Z,2004,5XXGM4A72FG354924,"on 5/30/2017,",Mr,Loralie Larter,Eazzy,£30155.79,£499.3074150833188 per month
Plymouth,Sundance,1992,JN1AV7AR1FM610652,"on 8/17/2020,",Mrs,Charmain Baudry,Jaxnation,£28664.9,£415.23961793958205 per month
Ford,Fusion,2006,TRUSC28N511450420,"on 2/1/2017,",Honorable,Layne Beckett,Twinte,£9036.19,£138.16528200031715 per month
Toyota,Avalon,2003,JTHBB1BA2C2877661,"on 2/24/2020,",Mr,Gerhard Godin,Skyvu,£20102.72,£289.1539467927558 per month
Mazda,B-Series,1986,2FMGK5C84FB852178,"on 5/9/2017,",Rev,Shay Peyntue,Ozu,£32052.27,£505.44891638100677 per month
Bentley,Continental Flying Spur,2007,1FTEX1E80AF547612,"on 11/6/2017,",Rev,Reinaldos Gershom,Edgetag,£33818.53,£557.5823313228003 per month
Lincoln,Mark VII,1992,1G6AH5R33F0607013,"on 6/16/2020,",Honorable,Binnie Lyosik,Fiveclub,£44148.78,£687.2375984728935 per month
Ford,Mustang,1992,5UMCN93472L460464,"on 7/14/2018,",Honorable,Dacie Balshaw,Trudoo,£48463.37,£809.3087816753392 per month
Porsche,Boxster,2001,WBA3C1C5XFK348478,"on 7/15/2017,",Dr,Ginger Scanterbury,Plajo,,
Saab,900,1998,TRUTC28N551130881,"on 7/16/2019,",Ms,Dorian Schulken,Skiba,£61707.6,£976.1371042794459 per month
Mercury,Mountaineer,2002,5FNYF3H32FB221918,"on 6/10/2018,",Honorable,Jazmin Northgraves,Livetube,£26072.54,£429.4935537950412 per month
Chevrolet,SSR,2004,WBAPH5G58AN808247,"on 5/24/2017,",Dr,Ailey Fozzard,Topiclounge,£37509.79,£597.2075862117888 per month
Dodge,Dakota,1998,WBAGN83463D250544,"on 2/2/2020,",Rev,Beatriz Alyonov,Realcube,£3371.94,£46.64635121332762 per month
Chevrolet,Tracker,2004,1G6DP577970190083,"on 3/21/2018,",Mr,Shaughn Hancell,Skynoodle,£34483.32,£490.55007316174897 per month
Ford,GT500,2007,2C3CCAXJ6DH286452,"on 8/8/2019,",Mr,Donalt Riddles,Meejo,£19880.94,£314.5245946833755 per month
Saturn,Sky,2007,WAU2GAFC0DN365702,"on 4/21/2018,",Honorable,Hadleigh Fredy,Bubblebox,£7270.76,£112.19006406424002 per month
Dodge,Grand Caravan,1997,JH4CL95955C528377,"on 5/31/2020,",Mr,Isobel Starton,Twinder,£38467.13,£529.06062483391 per month
Buick,Coachbuilder,1993,1D7RW3GK4AS149473,"on 10/5/2018,",Mr,Franklyn Luff,Skimia,£13178.87,£183.46812351676826 per month
Volvo,850,1997,1FMEU2DE0AU436992,"on 10/3/2017,",Dr,Dun Eardley,Jabberbean,£33550.12,£504.0385041781056 per month
Dodge,Intrepid,1997,WAUBFBFL5AN195227,"on 9/12/2018,",Dr,Mirabelle Shipp,Blogpad,,
Pontiac,Trans Sport,1997,3N1AB7APXFL112063,"on 10/1/2018,",Mr,Blanca Daniaud,Gabtype,£28640.21,£418.8486761620278 per month
Chrysler,Concorde,2002,WAUKF98E68A946375,"on 12/15/2017,",Mrs,Bran Pifford,Yodel,£43612.17,£655.9468757741563 per month
GMC,Sierra 3500,2000,1G6DS1E33C0963034,"on 12/17/2018,",Rev,Evangelia Boyne,Linktype,£18266.75,£288.4087889640056 per month
Mitsubishi,Galant,2010,5N1AN0NW9DN438295,"on 1/25/2020,",Mrs,Loella Sheppey,Eire,£18024.04,£286.9047783572512 per month
Land Rover,Discovery,2011,WAUBF78E28A937127,"on 3/21/2020,",Honorable,Meriel Kearney,Tagtune,£17979.54,£270.3407026341042 per month
Eagle,Vision,1994,TRUTC28N431740073,"on 10/5/2018,",Honorable,Carol-jean Caldeyroux,Babbleopia,£48356.94,£771.2250341678723 per month
Audi,A3,2010,5N1AA0NC9DN024435,"on 8/5/2018,",Honorable,Robinetta Van der Velde,Twitterlist,£41482.7,£599.7110678184292 per month
Nissan,Maxima,1995,1G6AB5RXXF0292070,"on 5/25/2018,",Ms,Cyndy Oates,Edgewire,£47524.16,£710.5332894742697 per month
Cadillac,Seville,1997,WAUEH54BX1N114838,"on 8/6/2020,",Honorable,Alexandra Vuitton,Babbleset,£59004.43,£863.0458553923181 per month
Subaru,Impreza WRX,2011,WAUJC58EX4A923897,"on 5/25/2019,",Mrs,Avigdor Tillyer,Flashspan,£21446.84,£305.9896770139729 per month
Mitsubishi,Tredia,1988,3D7JV1EP1BG374168,"on 2/8/2018,",Honorable,Saundra Bardell,Jabbersphere,£40228.5,£576.2333590258464 per month
Chevrolet,Suburban 1500,2003,5N1CR2MN0EC044747,"on 3/20/2017,",Rev,Cinda Twelve,Myworks,£11134.28,£176.90969412609192 per month
Honda,Accord,2009,5N1AA0NE0FN995330,"on 4/18/2018,",Mrs,Ancell Semechik,Kare,£25003.15,£372.58205340008425 per month
Mazda,626,1990,KMHGH4JH1FU122639,"on 11/26/2018,",Dr,Jenilee Braganza,Plajo,£31840.59,£493.47224273068304 per month
Mercedes-Benz,SL-Class,1993,WBAUN93508V954838,"on 7/2/2017,",Rev,Milicent Fawson,Yakidoo,£17545.03,£270.94080899294966 per month
Dodge,Ram Wagon B350,1994,SCBFR7ZA2DC046747,"on 9/15/2019,",Mrs,Esther Erington,Jetpulse,£32978.73,£505.5747732809155 per month
Pontiac,Grand Am,1987,WAUKH94F98N938126,"on 1/30/2019,",Honorable,Farrand Kleinlerer,Buzzshare,£21931.56,£328.58488873076647 per month
Buick,Riviera,1998,YV1672MCXCJ445909,"on 6/28/2019,",Ms,Roxi Vicar,Yombu,£36712.9,£605.6742021474032 per month
Dodge,Stratus,2006,KNAFT4A22D5976439,"on 4/14/2020,",Mr,Sissie McKerlie,Skyndu,£40623.19,£638.2925149815163 per month
Chevrolet,3500,1996,WVGAV3AX7EW405162,"on 9/3/2018,",Rev,Irvine Austen,Plambee,£42246.19,£671.7549796906108 per month
GMC,Savana 1500,2004,3C6TD5DT5CG077733,"on 11/25/2019,",Rev,Lorine Yurchishin,Photospace,£24614.86,£380.8143109694088 per month
Ford,Contour,1996,JN1CV6FEXAM705860,"on 1/9/2019,",Honorable,Arne Keilloh,Livepath,£10145.83,£149.7778938432162 per month
Volkswagen,Eos,2012,WBSWL93508P884689,"on 11/20/2017,",Mr,Mair Camilleri,Layo,£39088.25,£588.2110146567238 per month
Cadillac,DTS,2007,19UUA65504A546532,"on 12/25/2019,",Mrs,Osbourn Saddington,Kaymbo,£7467.93,£121.03342411993721 per month
Pontiac,Daewoo Kalos,2005,W04GX5GV0B1834267,"on 1/12/2020,",Rev,Andreas Cree,Oyope,£12839.78,£205.72871632730136 per month
Ford,F350,2006,WA1BY94L88D380391,"on 3/7/2017,",Mrs,Cecil Deaton,Bluejam,£13679.34,£224.01211129126443 per month
Dodge,Daytona,1993,4T1BD1EB2EU647640,"on 3/26/2018,",Honorable,Enos Landon,Yodoo,£60670.63,£861.8702951177977 per month
Pontiac,LeMans,1993,WAUDH78EX8A785830,"on 8/1/2017,",Mrs,Christoffer Rogge,Livefish,£7608.69,£105.60471204550473 per month
Isuzu,Hombre Space,2000,1D7CW3GK4AS809274,"on 8/19/2017,",Dr,Adina Rein,Brightbean,£35102.76,£490.4027044509292 per month
Toyota,Sienna,2006,2G4GY5GV7B9934683,"on 7/11/2019,",Honorable,Lucille Seamarke,Voonyx,£63826.5,£919.2754965137584 per month
Chevrolet,2500,1992,5J6TF2H56EL857897,"on 5/8/2020,",Ms,Cammy Deacock,Ozu,£3851.96,£64.03077488616435 per month
Pontiac,Daewoo Kalos,2005,WBAPH7G55BN972634,"on 12/18/2017,",Dr,Cally Eckart,Kazio,£48947.92,£699.7100782463634 per month
Honda,Civic,1993,2T1BU4EE2DC578167,"on 6/23/2018,",Honorable,Kim Whatley,Oyondu,,
Honda,Civic,2007,WAUED54B81N156372,"on 10/24/2018,",Ms,Mara Wandrey,Dabfeed,£10803.12,£175.53923541238422 per month
Oldsmobile,Custom Cruiser,1992,WBAPH5C51AA639573,"on 5/26/2017,",Mr,Margret Pullman,Thoughtworks,£21672.35,£351.89443064565467 per month
Honda,Accord,2010,5N1AR2MM7EC782849,"on 7/25/2019,",Mr,Hall Antonognoli,Thoughtsphere,£44109.64,£731.2285809897551 per month
Toyota,Celica,1995,WBANV13559C822290,"on 12/12/2017,",Mr,Marillin Wraith,Jabbercube,£33357.81,£545.3943120009056 per month
Mazda,RX-8,2010,1G6DW677260036841,"on 1/8/2019,",Ms,Caddric Kopec,Wordify,£21451.07,£338.5198360295163 per month
Acura,Integra,1992,WBAYF8C54DD346474,"on 7/14/2019,",Honorable,Gus Cowey,Skalith,£28092.99,£406.46597771674936 per month
Land Rover,Discovery,2004,1GYS3KEFXCR858935,"on 11/29/2019,",Rev,Ajay Bramo,Lazz,,
Audi,Quattro,1994,KNDMG4C73C6788237,"on 3/12/2020,",Mrs,Errick Norres,Jabberbean,£76313.74,£1105.1494872534415 per month
Volvo,XC70,2006,WUAUUAFG4CN758837,"on 9/28/2018,",Mr,Sharity Leber,Bluejam,£53485.04,£796.428831999293 per month
Ford,Thunderbird,2002,KMHTC6AD1EU430950,"on 6/19/2019,",Mrs,Marven Nials,Dabtype,£60942.2,£955.6435478766092 per month
Kia,Sephia,1999,1GYFC53229R670373,"on 7/1/2017,",Dr,Deeann Bolesworth,Skippad,£35842.6,£504.36160759941015 per month
Hyundai,Tiburon,2001,2G4WB52K741819626,"on 2/19/2017,",Dr,Andriana Paskerful,Npath,£25547.83,£388.4957171128472 per month
Mazda,B-Series,1998,WBAKE5C56DJ106903,"on 1/29/2018,",Mr,Barth McTurk,Yakijo,£28270.48,£458.2885073188497 per month
Dodge,Viper,1994,WAUAF78E77A197360,"on 2/28/2017,",Mrs,Herminia Walework,Eare,£18799.73,£301.73186166257216 per month
Ford,Crown Victoria,2002,1GKS2GEJ5DR084772,"on 3/30/2017,",Ms,Olive Lewsy,Wikido,£42473.55,£609.8872543185984 per month
BMW,3 Series,2011,TRURD38J191089360,"on 8/17/2019,",Honorable,Pris Baverstock,Mita,£11678.54,£168.78297471771396 per month
Mercury,Cougar,1968,2HKRM3H30EH572076,"on 10/22/2018,",Ms,Dorrie Mundy,Yacero,£49144.56,£727.3068787852825 per month
Acura,RL,2003,1N4AB7APXEN645483,"on 6/20/2017,",Honorable,Frieda Kedwell,Livetube,£52851.42,£797.0841183710593 per month
Ford,Econoline E350,1992,5GAKVAKD2EJ026599,"on 1/21/2020,",Dr,Carlye Hanster,Meejo,£40340.96,£658.4061320200045 per month
GMC,Sierra 3500,2006,WBA3B9G56FN241003,"on 11/3/2017,",Mrs,Joaquin Lavall,Tanoodle,£63352.11,£934.004830772084 per month
Chevrolet,Express 2500,2000,WUAAU34229N875038,"on 1/10/2019,",Honorable,Agace Alenshev,Chatterbridge,£63520.73,£874.4732371232602 per month
Dodge,Ram Van 1500,1995,3VWPG3AG1AM334718,"on 3/10/2017,",Honorable,Nikkie Spurdle,Mita,£41730.94,£617.9244228269853 per month
Jeep,Grand Cherokee,1996,JTDZN3EU5D3395741,"on 6/8/2018,",Mrs,Lilyan Mowbray,Kare,£18589.88,£311.2844240015994 per month
Dodge,Nitro,2010,5J8TB3H55GL222651,"on 8/23/2017,",Honorable,Pietra Grattan,Abatz,£23776.8,£371.3017847937421 per month
Honda,del Sol,1996,3LNHL2GC1AR791951,"on 5/11/2019,",Dr,Cecilia Ure,Quatz,£44909.04,£627.2081346071068 per month
Eagle,Vision,1996,19XFA1F35AE659733,"on 8/26/2019,",Mr,Elyse Whitsun,Plajo,£36333.12,£524.7757707460897 per month
Jeep,Grand Cherokee,2002,WAUFMAFCXFN089039,"on 8/9/2017,",Ms,Dilan Holywell,Muxo,£12792.62,£210.55274545745945 per month
Dodge,Caravan,2007,WBAKA4C54CC193807,"on 11/27/2017,",Dr,Maye Brundle,Dynabox,£16402.51,£244.1559817163044 per month
Volkswagen,New Beetle,2010,WAUSH78E77A846427,"on 5/1/2017,",Ms,Lacee Styles,Wikizz,£33966.86,£535.0975551981402 per month
Suzuki,SX4,2009,WBAVB33536K976986,"on 9/21/2019,",Ms,Bendix Westcar,Quimm,£75743.57,£1126.6973690067962 per month
Mercedes-Benz,W201,1988,WBAVC53507F200642,"on 1/2/2018,",Dr,Ewell Dorber,Vinder,£20089.47,£292.3079438356741 per month
Ford,Mustang,1993,WA1LMAFE4ED108996,"on 1/30/2018,",Ms,Verge Cassella,Quinu,£65743.06,£934.8798602089772 per month
Chrysler,Prowler,2001,19UUA75588A802475,"on 6/15/2020,",Rev,Alvis Bartolomeu,Twiyo,£2031.65,£28.423364110259804 per month
Volkswagen,Golf,1990,1G6DH577680507073,"on 11/17/2019,",Dr,Olga Peacocke,Zoombeat,£19065.25,£272.2892353067924 per month
GMC,Acadia,2012,3VW517ATXFM896914,"on 12/7/2017,",Mr,Kennan Custy,Riffwire,£39076.75,£649.3572399735448 per month
GMC,Sierra 1500,2004,WBALL5C59DE466170,"on 6/14/2017,",Ms,Meris De Luna,Chatterbridge,£42727.98,£599.5566758584297 per month
Smart,Fortwo,2010,2FMGK5B85EB512702,"on 11/25/2019,",Ms,Sansone McCoole,Jabbersphere,£34173.17,£477.14957880345565 per month
Hyundai,Elantra,2001,1G6DA67V090508116,"on 3/2/2020,",Ms,Ulrich Mighele,Edgeblab,£4373.3,£62.64976991414139 per month
Porsche,911,1991,WUADU98E08N054085,"on 8/8/2020,",Mr,Yasmin Aubray,Centizu,£35561.2,£519.851271299077 per month
Chrysler,Sebring,2007,WAUMF78K29A857987,"on 9/29/2017,",Ms,Tandi Dougherty,Chatterpoint,£15760.75,£230.82796271687712 per month
Suzuki,X-90,1996,5XYKT3A13DG761114,"on 12/16/2017,",Mrs,Merralee Haime,Wordpedia,£19335.14,£310.81077651212576 per month
Ford,F-Series,1987,5TDDK3DC3DS109699,"on 5/4/2020,",Ms,George Bygreaves,Realcube,£23019.28,£359.00484915306913 per month
Buick,Somerset,1986,WBALL5C50DE987651,"on 6/19/2017,",Mr,Zora Allingham,Jabbersphere,£7840.04,£129.97391451512993 per month
Toyota,Camry Solara,2006,WAUMF68P76A787307,"on 8/17/2019,",Honorable,Laney Durie,Dynazzy,£12015.27,£182.34085718230807 per month
Plymouth,Colt Vista,1992,SCFAB02A06G842388,"on 3/4/2019,",Ms,Tildi Tewnion,Skiba,£39570.63,£582.5091302048106 per month
Mercury,Villager,1998,1FA6P0H79F5152075,"on 5/12/2017,",Ms,Kristel Erwin,Ntag,£41736.97,£619.9573803121922 per month
Jeep,Compass,2008,WAUNF78P58A233471,"on 5/18/2020,",Honorable,Hazel Girardeau,Brainbox,£46029.63,£745.1051119424468 per month
Lotus,Exige,2008,WAUFL44D53N920233,"on 4/9/2019,",Rev,Caresa Hulbert,Wordtune,£27068.81,£441.0037165202134 per month
Mitsubishi,Precis,1986,1GYEE637660097100,"on 10/4/2017,",Honorable,Emmet Beevers,Geba,£30886.32,£463.81400256362787 per month
Audi,TT,2004,1N4AL3AP1EC463513,"on 12/30/2018,",Ms,Carny Dyton,Blognation,£8479.41,£121.0165662989048 per month
Audi,5000S,1984,1GYEC63T23R630635,"on 6/18/2017,",Ms,Libbi Haistwell,Fiveclub,£9406.67,£131.8325270310645 per month
Ford,Taurus,1990,5FPYK1F22BB283850,"on 10/23/2017,",Ms,Lurette Garaway,Yozio,£14369.15,£219.88694372675968 per month
Ford,Mustang,2000,1G6KE54Y22U878132,"on 11/27/2019,",Rev,Janessa Kyllford,Oyoyo,£62337.18,£995.0494880668699 per month
Mercury,Sable,1992,WAUAKAFB1AN164274,"on 1/12/2018,",Dr,Cornela Gaddas,Thoughtstorm,£4141.88,£68.67718775813196 per month
Mercury,Milan,2009,1FMEU5DE0AU552016,"on 7/25/2020,",Ms,Maire Ness,Topiclounge,£45169.3,£732.3862673924099 per month
Foose,Hemisfear,2007,YV126MFC5F2353955,"on 5/11/2019,",Dr,Natassia Impy,Jabbersphere,£13082.0,£198.95942263603345 per month
Mazda,626,2001,2G4WD562951734017,"on 12/23/2017,",Mrs,Ingeborg Edgeley,Zoonder,£17620.94,£253.30357467717616 per month
Pontiac,Safari,1988,1G6KE57Y43U917350,"on 8/21/2017,",Mr,Jere Longmore,Wikizz,£2853.35,£47.60525270029605 per month
Mitsubishi,Mirage,1991,WAUCFAFH4DN582785,"on 7/31/2018,",Mrs,Bianca MacCague,Skipstorm,£48417.27,£706.1900623135422 per month
